"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"	"Neu"	"Notiz"
5832	893	27.05.11	20218	65		
5833	2159	27.05.11	20217	28.9		
5834	938	27.05.11	20208	13.9		
5835	2160	27.05.11	20204	20.5		
5836	1191	30.05.11	20227	5		
5837	131	31.05.11	20233	10		
5838	2161	31.05.11	20229	21.9		
5839	299	31.05.11	20222	27.9		
5840	2140	31.05.11	20221	9.8		
5841	2137	31.05.11	20190	15		
5842	1667	01.06.11	20235	10.95		
5843	55	01.06.11	20232	10.95		
5844	2162	01.06.11	20231	14.9		
5845	461	01.06.11	20230	22.9		
5846	2021	01.06.11	20242	19.9		
5847	33	03.06.11	20247	6		
5848	689	03.06.11	20245	6		
5849	2163	03.06.11	20244	6		
5850	5	03.06.11	20241	10.95		
5851	833	03.06.11	20240	24.4		
5852	897	03.06.11	20226	53.9		
5853	2086	03.06.11	20246	9.8		
5854	2127	03.06.11	20181	11.95		
5855	96	06.06.11	20253	13.9		
5856	1999	06.06.11	20239	10.95		
5857	1137	06.06.11	20238	10.95		
5858	1380	07.06.11	20251	10.95		
5859	1368	07.06.11	20243	11.5		
5860	463	07.06.11	20234	21.9		
5861	33	08.06.11	20259	6.5		
5862	2164	08.06.11	20260	10.95		
5863	499	08.06.11	20255	16.9		
5864	1985	08.06.11	20254	10.95		
5865	794	08.06.11	20248	22.2		
5866	315	08.06.11	20205	25		
5867	947	09.06.11	20252	29.9		
5868	895	10.06.11	20266	2.5		
5869	17	10.06.11	20265	42.6		
5870	1688	10.06.11	20264	10.95		
5871	12	10.06.11	20262	23.7		
5872	2165	10.06.11	20261	43.8		
5873	2166	10.06.11	20258	12.5		
5874	526	10.06.11	20257	38		
5875	1121	10.06.11	20236	8.5		
5876	204	14.06.11	20268	10.95		
5877	1761	14.06.11	20263	9		
5878	1381	15.06.11	20277	12.95		
5879	55	15.06.11	20275	10.95		
5880	38	15.06.11	20273	10.95		
5881	210	15.06.11	20271	14.95		
5882	2167	15.06.11	20249	21.5		
5883	1878	16.06.11	20282	27.8		
5884	2001	16.06.11	20279	10.95		
5885	499	16.06.11	20270	23.8		
5886	1290	17.06.11	20303	10.95		
5887	868	17.06.11	19297	6.5		
5888	1489	17.06.11	20287	10.95		
5889	1007	17.06.11	20284	10.95		
5890	1187	17.06.11	20276	10.95		
5891	2168	17.06.11	20274	24.9		
5892	2169	20.06.11	20285	38.5		
5893	38	20.06.11	20294	8.6		
5894	358	20.06.11	20305	10.5		
5895	1737	21.06.11	20302	13.95		
5896	379	21.06.11	20293	10.95		
5897	210	21.06.11	20291	10.95		
5898	55	21.06.11	20290	28.5		
5899	1695	22.06.11	20304	10.95		
5900	2170	22.06.11	20301	10.5		
5901	1122	22.06.11	20299	10.95		
5902	8	22.06.11	20296	13.9		
5903	2171	23.06.11	20311	10.95		
5904	1014	23.06.11	20307	21.9		
5905	1440	23.06.11	20300	10.95		
5906	924	23.06.11	20292	48.8		
5907	624	24.06.11	20323	10		
5908	2172	24.06.11	20319	20.95		
5909	1927	24.06.11	20316	31.9		
5910	2173	24.06.11	20315	5		
5911	2174	24.06.11	20314	10.95		
5912	461	24.06.11	20308	10.95		
5913	513	24.06.11	20306	10.8		
5914	499	24.06.11	20298	15.9		
5915	2175	27.06.11	20295	9.5		
5916	526	28.06.11	20325	11.95		
5917	891	28.06.11	20324	26.9		
5918	2029	28.06.11	20321	13.9		
5919	2176	28.06.11	20318	20		
5920	12	29.06.11	20328	21.4		
5921	1628	29.06.11	20310	10.95		
5922	1958	29.06.11	20326	23.8		
5923	1064	29.06.11	20322	9.8		
5924	88	29.06.11	20320	13.95		
5925	2177	29.06.11	20278	24.8		
5926	2143	01.07.11	20338	17.2		
5927	2178	01.07.11	20329	26.9		
5928	1876	01.07.11	20327	14.5		
5929	1198	04.07.11	20344	6.5		
5930	1755	04.07.11	20340	11.95		
5931	513	05.07.11	20348	35.8		
5932	2100	05.07.11	20334	31.8		
5933	128	05.07.11	20332	15		
5934	2103	06.07.11	20347	11.9		
5935	1830	06.07.11	20341	11.05		
5936	2179	06.07.11	20337	11.95		
5937	44	06.07.11	20336	18.5		
5938	1343	06.07.11	20335	46.35		
5939	304	15.07.11		150		"gekauft"
5940	426	20.07.11	20388	9.5		
5941	835	20.07.11	20395	14.4		
5942	1168	20.07.11	20396	8.5		
5943	1919	19.07.11	20374	15.9		
5944	2074	19.07.11	20387	10		
5945	1540	18.07.11	20361	18.9		
5946	1527	15.07.11	20355	75.5		
5947	184	07.07.11	20352	10.95		
5948	1831	07.07.11	20351	26.9		
5949	1486	07.07.11	20343	11.95		
5950	702	07.07.11	20342	10.95		
5951	483	08.07.11	20371	17.8		
5952	1280	08.07.11	20362	9		
5953	1676	08.07.11	20358	14.5		
5954	1755	08.07.11	20357	11.95		
5955	1247	08.07.11	20356	39.6		
5956	2180	08.07.11	20353	13.9		
5957	464	08.07.11	20350	13.95		
5958	2137	08.07.11	20349	9		
5959	1788	08.07.11	20345	10.95		
5960	1063	11.07.11	20363	10.5		
5961	2181	12.07.11	20366	13.9		
5962	2057	12.07.11	20365	11.95		
5963	2182	13.07.11	20381	8		
5964	1875	13.07.11	20376	14.8		
5965	704	13.07.11	20369	32.85		
5966	986	13.07.11	20368	11.95		
5967	2078	13.07.11	20367	9.5		
5968	874	14.07.11	20385	13.9		
5969	1878	14.07.11	20380	25.9		
5970	1943	14.07.11	20379	10.95		
5971	2183	14.07.11	20377	10.95		
5972	462	14.07.11	20372	33.8		
5973	462	15.07.11	20389	31.9		
5974	1443	05.07.12	21536	10.95		
5975	809	15.07.11	20384	15.95		
5976	1302	15.07.11	20373	18.9		
5977	462	21.07.11	20408	19.9		
5978	12	21.07.11	20402	72.3		
5979	1488	21.07.11	20394	14.9		
5980	1443					
5981	2184	22.07.11	20405	10.95		
5982	2185	22.07.11	20404	6		
5983	2186	22.07.11	20403	10.95		
5984	526	22.07.11	20401	12.5		
5985	2187	22.07.11	20400	18		
5986	223	22.07.11	20398	13.9		
5987	1590	22.07.11	20397	10		
5988	2188	22.07.11	20393	26.8		
5989	99	22.07.11	20346	14.4		
5990	1899	25.07.11	20411	8.6		
5991	274	26.07.11	20409	31		
5992	804	26.07.11	20407	10.95		
5993	1256	27.07.11	20410	35		
5994	2007	27.07.11	20370	5		
5995	482	27.07.11	20331	135	"Kleid"	
5996	2189	28.07.11	20429	10.95		
5997	2190	19.09.14	23999	11.95		
5998	682	28.07.11	20426	10.95		
5999	94	28.07.11	20425	29.7		
6000	2191	28.07.11	20424	12		
6001	382	28.07.11	20423	3		
6002	711	28.07.11	20422	10.95		
6003	2192	28.07.11	20420	6		
6004	702	28.07.11	20419	11.95		
6005	2193	28.07.11	20418	21.9		
6006	675	28.07.11	20416	6.5		
6007	1122	28.07.11	20415	18.9		
6008	809	28.07.11	20414	9		
6009	1721	28.07.11	20413	13.9		
6010	1124	28.07.11	20412	21.9		
6011	2194	08.08.11	20360	213.8	"Jacke"	
6012	2195	08.08.11	20354	5		
6013	809	09.08.11	20431	10.95		
6014	908	09.08.11	20430	13.9		
6015	935	10.08.11	20433	10.95		
6016	442	10.08.11	20432	11.95		
6017	516	11.08.11	20439	22.9		
6018	667	11.08.11	20437	11.95		
6019	173	11.08.11	20436	10.95		
6020	2196	11.08.11	20435	40		
6021	428	12.08.11	20463	18.9		
6022	682	12.08.11	20453	21.9		
6023	1381	12.08.11	20450	10.95		
6024	2197	12.08.11	20451	9		
6025	2198	12.08.11	20447	22.45		
6026	2199	12.08.11	20444	7		
6027	355	12.08.11	20441	10.95		
6028	728	12.08.11	20440	10.95		
6029	713	12.08.11	20375	13.95		
6030	289	15.08.11	20460	10.95		
6031	1787	15.08.11	20456	17.8		
6032	1415	15.08.11	20434	63.75		
6033	723	16.08.11	20473	8.9		
6034	1824	16.08.11	20468	8.6		
6035	522	16.08.11	20461	11.3		
6036	2200	16.08.11	20459	35.8		
6037	1531	16.08.11	20458	10.95		
6038	2201	16.08.11	20455	17.5		
6039	210	16.08.11	20446	10.95		
6040	2202	17.08.11	20469	32.85		
6041	986	17.08.11	20466	9.5		
6042	403	17.08.11	20073	7.5		
6043	1844	18.08.11	20487	10.95		
6044	2203	18.08.11	20485	13.9		
6045	2005	18.08.11	20483	15.9		
6046	1955	18.08.11	20481	12.95		
6047	2204	18.08.11	20480	10.95		
6048	516	18.08.11	20472	21.9		
6049	1336	18.08.11	20467	11.5		
6050	2111	18.08.11	20457	13.5		
6051	2113	19.08.11	20497	14.5		
6052	96	19.08.11	20495	8.6		
6053	114	19.08.11	20492	39.9		
6054	1977	19.08.11	20491	21.9		
6055	241	19.08.11	20489	15		
6056	5	19.08.11	20486	32.7		
6057	1831	19.08.11	20482	13.95		
6058	2205	19.08.11	20476	33.4		
6059	1745	19.08.11	20474	32.45		
6060	2206	19.08.11	20464	12		
6061	2005	19.08.11	20462	31.5		
6062	2139	19.08.11	20445	23.9		
6063	299	22.08.11	20493	13.95		
6064	8	22.08.11	20488	14.5		
6065	2207	23.08.11	20490	9.5		
6066	1489	23.08.11	20479	14		
6067	2208	24.08.11	20503	10.9		
6068	1522	24.08.11	20498	26.7		
6069	1987	24.08.11	20496	14.4		
6070	554	24.08.11	20471	9.8		
6071	1108	25.08.11	20510	21.9		
6072	130	25.08.11	20506	10		
6073	893	25.08.11	20504	10		
6074	2186	26.08.11	20511	8.9		
6075	2007	26.08.11	20509	10		
6076	1301	26.08.11	20507	11.95		
6077	707	26.08.11	20505	10		
6078	358	26.08.11	20500	24.9		
6079	1410	26.08.11	20452	9.8		
6080	1026	26.08.11	20191	4		
6081	173	29.08.11	20517	21.4		
6082	1026	30.08.11	20518	10		
6083	163	30.08.11	20513	19.9		
6084	949	30.08.11	20478	18.5		
6085	949	30.08.11		69.95		"gekauft"
6086	2209	30.08.11	20448	260.45	"Jacke&Hose"	
6087	1198	31.08.11	20454	21.5		
6088	876	31.08.11	20512	22.7		
6089	1188	31.08.11	20514	10.95		
6090	927	01.09.11	20532	10.95		
6091	1819	01.09.11	20526	10.95		
6092	543	15.07.11	20386	12.8		
6093	594	01.09.11	20515	10.95		
6094	2210	02.09.11	20539	32.1		
6095	27	02.09.11	20536	5		
6096	2193	02.09.11	20530	30.9		
6097	873	02.09.11	20529	15		
6098	2099	02.09.11	20527	16.8		
6099	2057	02.09.11	20525	14.8		
6100	365	02.09.11	20523	21.9		
6101	2187	02.09.11	20522	13		
6102	2010	02.09.11	20516	11.95		
6103	1872	02.09.11	20533	14.9		
6104	1064	05.09.11	20531	16.1		
6105	526	05.09.11	20502	21.9		
6106	1156	06.09.11	20534	13.9		
6107	1098	06.09.11	20519	10.95		
6108	1619	07.09.11	20541	10		
6109	2211	07.09.11	20538	10.95		
6110	1188	07.09.11	20537	10.95		
6111	464	08.09.11	20545	6.5		
6112	176	08.09.11	20540	21.8		
6113	1326	08.09.11	20520	6.5		
6114	1028	09.09.11	20544	21.9		
6115	389	09.09.11	20542	56.7		
6116	513	09.09.11	20535	8.9		
6117	1128	12.09.11	20551	21.9		
6118	1307	12.09.11	20550	10.95		
6119	2212	12.09.11	20549	13.9		
6120	950	13.09.11	20556	15		
6121	2213	13.09.11	20521	10		
6122	2214	14.09.11	20561	10.95		
6123	2098	14.09.11	20559	10.95		
6124	2215	14.09.11	20557	25.45		
6125	1280	14.09.11	20555	5		
6126	715	14.09.11	20553	25.8		
6127	2216	14.09.11	20552	28.8		
6128	1302	15.09.11	20570	10.95		
6129	465	15.09.11	20569	11.5		
6130	1831	15.09.11	20568	15.8		
6131	2217	15.09.11	20566	21.9		
6132	432	15.09.11	20563	13.5		
6133	2218	15.09.11	20562	15.5		
6134	442	15.09.11	20560	5		
6135	2219	16.09.11	20579	10.95		
6136	2113	16.09.11	20578	3.5		
6137	2187	16.09.11	20577	11.5		
6138	2220	16.09.11	20576	19.95		
6139	1406	16.09.11	20574	38.85		
6140	236	16.09.11	20573	10.95		
6141	436	16.09.11	20567	10.95		
6142	776	16.09.11	20564	28.85		
6143	823	16.09.11	20558	10.95		
6144	1440	19.09.11	20588	10.95		
6145	723	19.09.11	20580	10.95		
6146	1294	19.09.11	20554	14		
6147	1858	20.09.11	20589	4		
6148	1599	20.09.11	20587	4.5		
6149	2136	20.09.11	20582	43.8		
6150	241	20.09.11	20581	4		
6151	1305	20.09.11	20575	22.9		
6152	2067	21.09.11	20594	8.9		
6153	2221	21.09.11	20590	26.8		
6154	2222	21.09.11	20586	21.9		
6155	2223	21.09.11	20583	27.8		
6156	1993	21.09.11	20572	27.85		
6157	2224	22.09.11	20595	21.9		
6158	223	22.09.11	20593	13.9		
6159	836	22.09.11	20602	5		
6160	2057	22.09.11	20601	4.5		
6161	2225	22.09.11	20543	12.5		
6162	1869	23.09.11	20599	22.9		
6163	2126	23.09.11	20598	15.4		
6164	2226	23.09.11	20597	11.95		
6165	432	23.09.11	20596	10.95		
6166	442	23.09.11	20592	36.9		
6167	2227	23.09.11	20591	32.85		
6168	2228	26.09.11	20503	10		
6169	2229	26.09.11	20584	27		
6170	948	27.09.11	20600	10.95		
6171	2230	28.09.11	20612	21.9		
6172	876	28.09.11	20611	10.95		
6173	1876	28.09.11	20610	11.5		
6174	786	28.09.11	20609	18.5		
6175	507	28.09.11	20608	21.9		
6176	1381	28.09.11	20606	23.9		
6177	187	28.09.11	20605	10.95		
6178	299	29.09.11	20626	10.95		
6179	2117	29.09.11	20622	6.5		
6180	1985	29.09.11	20621	10.95		
6181	1339	29.09.11	20617	11.6		
6182	2231	29.09.11	20614	23.9		
6183	2226	29.09.11	20607	11.7		
6184	2232	29.09.11	20604	10.95		
6185	2233	30.09.11	20623	4.5		
6186	957	30.09.11	20620	5		
6187	1320	30.09.11	20615	14.95		
6188	2234	04.10.11	20618	6		
6189	2209	04.10.11	20565	70.15	"Hose"	
6190	1323	05.10.11	20629	16		
6191	1329	05.10.11	20627	19.3		
6192	2235	05.10.11	20616	6		
6193	403	05.10.11	20494	17.7		
6194	2162	06.10.11	20635	26.85		
6195	1343	06.10.11	20634	8.9		
6196	1367	06.10.11	20633	32.85		
6197	2236	06.10.11	20624	7		
6198	1365	07.10.11	20639	14.95		
6199	2111	07.10.11	20636	10.95		
6200	10	07.10.11	20631	28.7		
6201	2237	07.10.11	20630	12.5		
6202	2199	07.10.11	20628	17.4		
6203	820	10.10.11	20641	13.9		
6204	2238	10.10.11	20640	14.95		
6205	2213	10.10.11	20637	6		
6206	2239	11.10.11	20644	11.95		
6207	2209	11.10.11	20643	14.8		
6208	2111	12.10.11	20655	14.8		
6209	2240	12.10.11	20648	22.8		
6210	2118	12.10.11	20646	10.5		
6211	2241	13.10.11	20671	10		
6212	2238	13.10.11	20653	7.9		
6213	1489	13.10.11	20651	16.75		
6214	33	13.10.11	20650	13.9		
6215	1692	13.10.11	20649	10.95		
6216	1857	14.10.11	20664	14.8		
6217	2242	14.10.11	20660	21.9		
6218	340	14.10.11	20656	19.9		
6219	1854	14.10.11	20647	5		
6220	2088	18.10.11	20669	8.6		
6221	2243	18.10.11	20659	8.5		
6222	702	18.10.11	20642	11.95		
6223	2244	19.10.11	20688	8		
6224	2245	19.10.11	20667	4		
6225	2246	19.10.11	20658	4.5		
6226	2247	20.10.11	20680	19		
6227	33	20.10.11	20675	8.6		
6228	2248	20.10.11	20674	13.9		
6229	987	20.10.11	20668	13.95		
6230	2000	20.10.11	20665	22.6		
6231	1364	20.10.11	20654	17.9		
6232	2025	21.10.11	20697	10.95		
6233	462	21.10.11	20692	40.8		
6234	2249	21.01.11	20690	10.95		
6235	2226	21.10.11	20682	10.95		
6236	908	21.10.11	20681	9.5		
6237	340	21.10.11	20678	10.95		
6238	509	21.10.11	20687	22.9		
6239	1258	21.10.11	20676	10.95		
6240	526	21.10.11	20663	12.9		
6241	1622	24.10.11	20691	10.95		
6242	8	24.10.11	20684	18.9		
6243	1522	24.10.11	20683	10.95		
6244	2250	24.10.11	20673	13.95		
6245	1633	25.10.11	20699	14.4		
6246	2167	25.10.11	20694	13		
6247	2251	25.10.11	20686	25.9		
6248	1921	25.10.11	20685	13.95		
6249	1857	25.10.11	20679	22.9		
6250	416	25.10.11	20662	11.9		
6251	464	26.10.11	20702	21.9		
6252	953	26.10.11	20705	10.95		
6253	2252	27.10.11	20711	10.95		
6254	2020	27.10.11	20710	6		
6255	1083	27.10.11	20709	10.95		
6256	1357	27.10.11	20708	2.5		
6257	864	27.10.11	20707	23.6		
6258	2253	27.10.11	20706	24.9		
6259	1489	27.10.11	20704	21.9		
6260	2254	28.10.11	20720	16.8		
6261	53	28.10.11	20715	14.8		
6262	994	28.10.11	20713	19.95		
6263	102	28.10.11	20712	14.8		
6264	1445	28.10.11	20701	24.5		
6265	1371	28.10.11	20546	30.85		
6266	2255	01.11.11	20677	9.5		
6267	432	01.11.11	20645	13.8		
6268	1665	02.11.11	20721	10.95		
6269	2256	02.11.11	20718	20		
6270	2257	02.11.11	20717	13.95		
6271	442	02.11.11	20703	5		
6272	1013	03.11.11	20726	21.9		
6273	289	03.11.11	20723	11.95		
6274	2258	03.11.11	20716	17.8		
6275	2259	04.11.11	20731	7.5		
6276	1721	04.11.11	20730	10.95		
6277	1824	04.11.11	20729	24.5		
6278	1455	04.11.11	20728	21.9		
6279	950	04.11.11	20722	16.8		
6280	947	04.11.11	20719	27.8		
6281	391	07.11.11	20739	11.95		
6282	1280	07.11.11	20736	20		
6283	811	07.11.11	20695	5		
6284	2260	08.11.11	20740	8		
6285	2261	08.11.11	20738	13.95		
6286	1635	08.11.11	20735	5		
6287	245	08.11.11	20724	20.2		
6288	982	09.11.11	20747	10.95		
6289	2262	09.11.11	20742	7		
6290	2263	09.11.11	20737	30		
6291	173	09.11.11	20734	15		
6292	432	09.11.11	20732	10.95		
6293	376	10.11.11	20760	13.9		
6294	2264	31.03.15	24555	4.5		
6295	2	10.11.11	20758	10.95		
6296	1486	10.11.11	20755	10.95		
6297	2265	10.11.11	20753	10.95		
6298	2266	10.11.11	20752	11.9		
6299	513	10.11.11	20751	10.95		
6300	2212	10.11.11	20750	10.95		
6301	33	10.11.11	20746	8.6		
6302	582	10.11.11	20745	10.95		
6303	464	11.11.11	20770	6.5		
6304	346	11.11.11	20769	11.95		
6305	462	11.11.11	20765	3		
6306	2267	11.11.11	20764	10.95		
6307	1875	11.11.11	20761	22.6		
6308	2268	11.11.11	20756	16		
6309	712	11.11.11	20749	8.9		
6310	950	11.11.11	20748	27.9		
6311	789	11.11.11	20741	9		
6312	883	14.11.11	20767	13.9		
6313	1531	14.11.11	20754	21.9		
6314	2269	15.11.11	20771	22.9		
6315	2270	15.11.11	20763	15.9		
6316	1298	15.11.11	20762	6		
6317	1371	15.11.11	20689	23.8		
6318	1443					
6319	2143	17.11.11	20775	32.85		
6320	582	17.11.11	20773	16.95		
6321	266	17.11.11	20768	19.9		
6322	2271	18.11.11	20784	14.5		
6323	2272	18.11.11	20782	10		
6324	1676	18.11.11	20780	10.95		
6325	499	18.11.11	20777	35.9		
6326	2237	18.11.11	20776	12.5		
6327	2	18.11.11	20772	10.95		
6328	388	18.11.11	20766	22.9		
6329	1695	21.11.11	20779	7		
6330	2	22.11.11	20798	5.5		
6331	1181	22.11.11	20790	10.95		
6332	597	22.11.11	20787	24.8		
6333	2256	23.11.11	20793	23		
6334	2158	23.11.11	20783	4.5		
6335	2100	23.11.11	20743	10.95		
6336	1524	24.11.11	20803	10.95		
6337	143	24.11.11	20802	24.9		
6338	2030	24.11.11	20800	13.8		
6339	88	24.11.11	20797	6.4		
6340	1228	24.11.11	20795	10.95		
6341	1814	24.11.11	20791	3.5		
6342	582	24.11.11	20789	19.9		
6343	439	25.11.11	20811	10		
6344	982	25.11.11	20807	25.9		
6345	406	25.11.11	20806	3.4		
6346	316	25.11.11	20796	13.9		
6347	1635	30.11.11	20819	13.9		
6348	2162	30.11.11	20820	7.5		
6349	526	29.11.11	20799	11.95		
6350	1166	29.11.11	20808	3		
6351	358	28.11.11	20809	18		
6352	598	28.11.11	20805	25		
6353	1575	29.11.11	20816	25.3		
6354	582	29.11.11	20815	8.9		
6355	543	21.07.11	20392	19.95		
6356	543	01.09.11	20524	12.8		
6357	543	17.11.11	20778	10.95		
6358	206	09.12.11		69.95		"gekauft"
6359	238	01.12.11	20822	22.9		
6360	1228	01.12.11	20814	13.95		
6361	1064	01.12.11	20810	23		
6362	384	01.12.11	20804	44.8		
6363	1875	02.12.11	20825	13.95		
6364	455	02.12.11	20824	17		
6365	1035	02.12.11	20823	14.5		
6366	462	02.12.11	20786	18.5		
6367	2273	05.12.11	20829	23.3		
6368	27	05.12.11	20826	24.3		
6369	1705	05.12.11	20801	14.5		
6370	94	06.12.11	20849	6		
6371	455	06.12.11	20838	10.95		
6372	667	06.12.11	20835	43.7		
6373	1394	06.12.11	20833	10.95		
6374	1368	06.12.11	20831	11.5		
6375	1390	06.12.11	20813	10.95		
6376	462	07.12.11	20843	34.85		
6377	823	07.12.11	20828	10.95		
6378	977	05.12.14	24226	31.9		
6379	439	07.12.11	20821	11.5		
6380	174	07.12.11	20818	6.5		
6381	2043	08.12.11	20846	13.95		
6382	1742	08.12.11	20844	6		
6383	2274	09.12.11	20855	13.5		
6384	998	09.12.11	20854	10.95		
6385	455	09.12.11	20853	8.9		
6386	2275	09.12.11	20851	17.8		
6387	2197	09.12.11	20841	16.45		
6388	1302	09.12.11	20841	5		
6389	1245	09.12.11	20839	37.6		
6390	168	12.12.11	20852	32.85		
6391	1969	12.12.11	20850	5.5		
6392	1741	12.12.11	20848	15		
6393	2276	12.12.11	20845	28.8		
6394	2277	13.12.11	20861	12		
6395	372	13.12.11	20859	10.95		
6396	79	14.12.11	20862	14.5		
6397	873	16.12.11	20877	4		
6398	1245	15.12.11	20868	10.95		
6399	33	15.12.11	20873	9.6		
6400	2274	15.12.11	20867	6.5		
6401	385	15.12.11	20864	31.5		
6402	1851	15.12.11	20857	8		
6403	702	16.12.11	20881	10.95		
6404	1029	16.12.11	20880	32.7		
6405	2278	16.12.11	20879	7.5		
6406	2279	16.12.11	20876	30		
6407	2174	16.12.11	20874	21.2		
6408	2280	16.12.11	20871	23.3		
6409	1290	16.12.11	20869	10.95		
6410	99	19.12.11	20870	9		
6411	1245	20.12.11	20888	27.9		
6412	462	16.12.11	20866	26.9		
6413	1875	20.12.11	20884	13.95		
6414	489	20.12.11	20883	12		
6415	509	20.12.11	20882	13.95		
6416	2281	20.12.11	20878	15		
6417	2282	20.12.11	20892	7.5		
6418	2035	21.12.11	20897	5		
6419	1966	20.12.11	20890	7.5		
6420	786	22.12.11	20896	5		
6421	939	22.12.11	20893	10		
6422	629	22.12.11	20891	33.5		
6423	2262	22.12.11	20863	17.8		
6424	1771	22.12.11	20499	16		
6425	2124	23.12.11	20903	6.5		
6426	735	23.12.11	20902	24.3		
6427	442	23.12.11	20901	3		
6428	706	23.12.11	20900	5		
6429	2061	23.12.11	20899	7		
6430	1545	23.12.11	20898	13.9		
6431	2283	22.12.11	20886	12.5		
6432	2284	03.01.12	20837	5		
6433	1966	03.01.12	20872	24.35		
6434	2078	04.01.12	20812	12		
6435	971	05.01.12	20908	12.95		
6436	210	05.01.12	20906	9		
6437	442	05.01.12	20904	12		
6438	2285	05.01.12	20889	38.2		
6439	516	05.01.12	20865	15.95		
6440	2078	06.01.12	20912	22.4		
6441	1872	06.01.12	20911	4.5		
6442	379	06.01.12	20910	10.95		
6443	2283	06.01.12	20909	10.95		
6444	998	06.01.12	20905	13.95		
6445	785	09.01.12	20907	19.25		
6446	1269	10.01.12	20918	10.95		
6447	2286	10.01.12	20917	24.9		
6448	1043	11.01.12	20935	10.95		
6449	33	11.01.12	20929	17.8		
6450	1872	11.01.12	20924	8.5		
6451	385	11.01.12	20922	15.1		
6452	1978	11.01.12	20921	10.95		
6453	1041	11.01.12	20920	10.95		
6454	715	11.01.12	20914	32.9		
6455	2231	12.01.12	20932	20.95		
6456	2287	12.01.12	20930	8		
6457	1382	12.01.12	20927	10.5		
6458	2288	12.01.12	20926	10.95		
6459	2289	12.01.12	20925	3.8		
6460	2290	12.01.12	20919	11.9		
6461	1622	13.01.12	20946	7.5		
6462	2291	13.01.12	20945	21.9		
6463	939	13.01.12	20940	14.8		
6464	1041	13.01.12	20939	10.95		
6465	522	13.01.12	20938	18.9		
6466	2286	13.01.12	20937	10.5		
6467	939	16.01.12	20950	4.5		
6468	2292	16.01.12	20948	24.8		
6469	873	16.01.12	20943	3.5		
6471	522	17.01.12	20949	4.5		
6472	289	16.01.12	20947	15		
6473	2033	17.01.12	20944	12.9		
6474	2293	18.01.12	20951	23.9		
6475	1875	18.01.12	20941	10.95		
6476	2294	18.01.12	20913	48.7		
6477	597	20.01.12	20968	9.5		
6478	2173	20.01.12	20960	8		
6479	1447	20.01.12	20959	12		
6480	219	20.01.12	20958	29.5		
6481	289	20.01.12	20957	5		
6482	1977	20.01.12	20955	10.95		
6483	2295	20.01.12	20934	8.5		
6484	2294	23.01.12	20964	11.5		
6485	702	23.01.12	20961	32.85		
6486	2278	23.01.12	20954	19.9		
6487	2281	23.01.12	20928	56.8	"Rock"	
6488	940	24.01.12	20967	13.9		
6489	2296	24.01.12	20952	14.9		
6490	2297	25.01.12	20970	10.95		
6491	893	25.01.12	20966	10.95		
6492	315	25.01.12	20965	65.8		
6493	1630	25.01.12	20962	30		
6494	1724	25.01.12	20725	7.5		
6495	622	26.01.12	20974	11.5		
6496	289	26.01.12	20969	15		
6497	2298	27.01.12	20980	10.95		
6498	673	27.01.12	20979	13.9		
6499	2299	27.01.12	20978	13.9		
6501	971	27.01.12	20976	8.9		
6502	391	27.01.12	20973	7.5		
6503	2114	27.01.12	20923	7.5		
6504	1395	27.01.12	20875	13.95		
6505	2273	30.01.12	20982	8		
6506	1891	30.01.12	20981	20		
6507	661	30.01.12	20971	52.8		
6508	499	31.01.12	20992	7		
6509	2301	31.01.12	20986	24.3		
6510	1799	15.03.12	21087	162.7	"Hose"	
6511	924	01.02.12	20984	28.7		
6512	1988	02.02.12	20995	13.9		
6513	2021	02.02.12	20993	9.9		
6514	114	02.02.12	20988	107.5		
6515	209	02.02.12	20987	21.9		
6516	266	03.02.12	21002	10.95		
6517	1290	03.02.12	21000	8		
6518	702	03.02.12	20999	12.5		
6519	133	03.02.12	20998	19.95		
6520	2302	03.02.12	20994	13.9		
6521	462	03.02.12	20990	22.3		
6522	2303	03.02.12	20989	10.95		
6523	987	03.02.12	20983	10.95		
6524	38	06.02.12	21001	13.6		
6525	1997	06.02.12	20997	10.95		
6526	2304	06.02.12	20996	9.9		
6527	2305	07.02.12	20975			
6528	2110	08.02.12	21011	27		
6529	2169	08.02.12	21003	19.8		
6530	262	09.02.12	21017	5		
6531	1858	09.02.12	21009	18.9		
6532	382	10.02.12	21018	10.95		
6533	299	10.02.12	21014	10.95		
6534	462	10.02.12	21012	6.5		
6535	1854	10.02.12	21008	10.95		
6536	2271	13.02.12	21022	23.1		
6537	461	13.02.12	21005	9.9		
6538	2306	14.02.12	21023	24.1		
6539	2307	14.02.12	21016	13.9		
6540	174	14.02.12	21013	10.95		
6541	2308	14.02.12	21004	5		
6542	2063	15.02.12	21032	10.95		
6543	1013	15.02.12	21027	18.9		
6544	2278	15.02.12	21025	7		
6545	2309	15.02.12	21021	17.8		
6546	1988	15.02.12	21006	10.95		
